representation,split_seed,k,k_prime,engine,train_fidelity,test_fidelity,stability,stability_definition,k_selection_scope,k_candidate_count,selected_train_silhouette,selected_train_dbi,selected_train_ch,transformed_columns,leaves,leaf_count,effective_rules,effective_rule_count,max_depth,depth,mean_conditions_per_rule,conditions_per_rule_mean,max_conditions_per_rule,test_rows_used_for_selection,scaler_fit_rows,reference_fit_rows
rich,20260801,4,5,exkmc_0.0.3,0.9659733333333334,0.9611774744027304,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260801,4,6,exkmc_0.0.3,0.97056,0.9641638225255973,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260801,4,7,exkmc_0.0.3,0.9707733333333334,0.9645904436860068,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,4,4,3.2857142857142856,3.2857142857142856,4,0,9375,9375
rich,20260801,4,8,exkmc_0.0.3,0.9714133333333334,0.9645904436860068,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260801,4,9,exkmc_0.0.3,0.97184,0.9645904436860068,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260801,4,10,exkmc_0.0.3,0.9729066666666667,0.965443686006826,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,6,6,4.2,4.2,6,0,9375,9375
rich,20260801,4,11,exkmc_0.0.3,0.9738666666666667,0.966296928327645,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.363636363636363,4.363636363636363,6,0,9375,9375
rich,20260801,4,12,exkmc_0.0.3,0.9741866666666666,0.9667235494880546,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.416666666666667,4.416666666666667,6,0,9375,9375
rich,20260801,4,13,exkmc_0.0.3,0.9742933333333333,0.9667235494880546,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.3076923076923075,4.3076923076923075,6,0,9375,9375
rich,20260801,4,14,exkmc_0.0.3,0.97568,0.9697098976109215,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.5,4.5,6,0,9375,9375
rich,20260801,4,15,exkmc_0.0.3,0.9758933333333333,0.9701365187713311,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,6,6,4.466666666666667,4.466666666666667,6,0,9375,9375
rich,20260801,4,16,exkmc_0.0.3,0.97664,0.9709897610921502,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3518918964354268,1.0381112334884843,3175.2623086932736,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,6,6,4.5625,4.5625,6,0,9375,9375
rich,20260802,4,4,exkmc_0.0.3,0.9637333333333333,0.9641638225255973,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",4,4,4,4,3,3,2.25,2.25,3,0,9375,9375
rich,20260802,4,5,exkmc_0.0.3,0.96448,0.9645904436860068,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260802,4,6,exkmc_0.0.3,0.9684266666666667,0.9701365187713311,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260802,4,7,exkmc_0.0.3,0.9690666666666666,0.9701365187713311,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,5,5,3.5714285714285716,3.5714285714285716,5,0,9375,9375
rich,20260802,4,8,exkmc_0.0.3,0.96928,0.9714163822525598,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260802,4,9,exkmc_0.0.3,0.9694933333333333,0.9722696245733788,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260802,4,10,exkmc_0.0.3,0.97056,0.9726962457337884,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,5,5,4.1,4.1,5,0,9375,9375
rich,20260802,4,11,exkmc_0.0.3,0.97152,0.9739761092150171,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.363636363636363,4.363636363636363,6,0,9375,9375
rich,20260802,4,12,exkmc_0.0.3,0.9717333333333333,0.9739761092150171,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.25,4.25,6,0,9375,9375
rich,20260802,4,13,exkmc_0.0.3,0.97216,0.9739761092150171,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.230769230769231,4.230769230769231,6,0,9375,9375
rich,20260802,4,14,exkmc_0.0.3,0.9738666666666667,0.9756825938566553,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.428571428571429,4.428571428571429,6,0,9375,9375
rich,20260802,4,15,exkmc_0.0.3,0.97472,0.9761092150170648,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,6,6,4.533333333333333,4.533333333333333,6,0,9375,9375
rich,20260802,4,16,exkmc_0.0.3,0.9748266666666666,0.9756825938566553,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.34915488653096727,1.0422790859895676,3149.0216445114456,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,6,6,4.5625,4.5625,6,0,9375,9375
rich,20260803,4,4,exkmc_0.0.3,0.96512,0.9637372013651877,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",4,4,4,4,3,3,2.25,2.25,3,0,9375,9375
rich,20260803,4,5,exkmc_0.0.3,0.9655466666666667,0.9641638225255973,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260803,4,6,exkmc_0.0.3,0.968,0.9701365187713311,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260803,4,7,exkmc_0.0.3,0.9684266666666667,0.9697098976109215,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,4,4,3.2857142857142856,3.2857142857142856,4,0,9375,9375
rich,20260803,4,8,exkmc_0.0.3,0.9696,0.9705631399317406,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260803,4,9,exkmc_0.0.3,0.9707733333333334,0.9709897610921502,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260803,4,10,exkmc_0.0.3,0.9710933333333334,0.9714163822525598,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,5,5,3.8,3.8,5,0,9375,9375
rich,20260803,4,11,exkmc_0.0.3,0.9726933333333333,0.9718430034129693,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.090909090909091,4.090909090909091,6,0,9375,9375
rich,20260803,4,12,exkmc_0.0.3,0.9736533333333334,0.9718430034129693,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.25,4.25,6,0,9375,9375
rich,20260803,4,13,exkmc_0.0.3,0.97376,0.9718430034129693,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.461538461538462,4.461538461538462,6,0,9375,9375
rich,20260803,4,14,exkmc_0.0.3,0.9738666666666667,0.9718430034129693,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.5,4.5,6,0,9375,9375
rich,20260803,4,15,exkmc_0.0.3,0.97408,0.9718430034129693,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,6,6,4.6,4.6,6,0,9375,9375
rich,20260803,4,16,exkmc_0.0.3,0.9742933333333333,0.9714163822525598,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,6,6,4.5625,4.5625,6,0,9375,9375
rich,20260804,4,4,exkmc_0.0.3,0.9626666666666667,0.9675767918088737,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",4,4,4,4,3,3,2.25,2.25,3,0,9375,9375
rich,20260804,4,5,exkmc_0.0.3,0.96896,0.9722696245733788,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260804,4,6,exkmc_0.0.3,0.9697066666666667,0.9735494880546075,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260804,4,7,exkmc_0.0.3,0.9700266666666667,0.9735494880546075,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,4,4,3.2857142857142856,3.2857142857142856,4,0,9375,9375
rich,20260804,4,8,exkmc_0.0.3,0.9738666666666667,0.9773890784982935,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260804,4,9,exkmc_0.0.3,0.9745066666666666,0.9773890784982935,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260804,4,10,exkmc_0.0.3,0.9749333333333333,0.9773890784982935,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,5,5,4.1,4.1,5,0,9375,9375
rich,20260804,4,11,exkmc_0.0.3,0.9758933333333333,0.9786689419795221,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.363636363636363,4.363636363636363,6,0,9375,9375
rich,20260804,4,12,exkmc_0.0.3,0.9771733333333333,0.9782423208191127,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.583333333333333,4.583333333333333,6,0,9375,9375
rich,20260804,4,13,exkmc_0.0.3,0.97728,0.9778156996587031,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.6923076923076925,4.6923076923076925,6,0,9375,9375
rich,20260804,4,14,exkmc_0.0.3,0.9773866666666666,0.9782423208191127,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.857142857142857,4.857142857142857,6,0,9375,9375
rich,20260804,4,15,exkmc_0.0.3,0.9776,0.9782423208191127,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,7,7,5.066666666666666,5.066666666666666,7,0,9375,9375
rich,20260804,4,16,exkmc_0.0.3,0.9777066666666666,0.9773890784982935,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,7,7,5.25,5.25,7,0,9375,9375
rich,20260805,4,4,exkmc_0.0.3,0.9626666666666667,0.9697098976109215,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",4,4,4,4,3,3,2.25,2.25,3,0,9375,9375
rich,20260805,4,5,exkmc_0.0.3,0.96352,0.9705631399317406,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260805,4,6,exkmc_0.0.3,0.9677866666666667,0.9748293515358362,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260805,4,7,exkmc_0.0.3,0.9681066666666667,0.9748293515358362,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,4,4,3.2857142857142856,3.2857142857142856,4,0,9375,9375
rich,20260805,4,8,exkmc_0.0.3,0.9684266666666667,0.9752559726962458,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260805,4,9,exkmc_0.0.3,0.9696,0.9748293515358362,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260805,4,10,exkmc_0.0.3,0.96992,0.9761092150170648,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,5,5,4.1,4.1,5,0,9375,9375
rich,20260805,4,11,exkmc_0.0.3,0.9709866666666667,0.9765358361774744,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.363636363636363,4.363636363636363,6,0,9375,9375
rich,20260805,4,12,exkmc_0.0.3,0.9714133333333334,0.9765358361774744,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.25,4.25,6,0,9375,9375
rich,20260805,4,13,exkmc_0.0.3,0.9733333333333334,0.9773890784982935,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.461538461538462,4.461538461538462,6,0,9375,9375
rich,20260805,4,14,exkmc_0.0.3,0.97344,0.9778156996587031,1.0,fixed_seed_reproducibility,frozen_primary_k_train_fit,1,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.428571428571429,4.428571428571429,6,0,9375,9375
